timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1679593881911,9, /api/v1/category/ ,200,,Thread Group 1-3,text,true,,1531,374,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,9,0,0
1679593881959,46,S01_T02_OpenTablesTab-12,200,,Thread Group 1-3,,true,,533,414,5,5,http://localhost:8080/api/v1/product/1/price/,46,0,0
1679593882031,40,S01_T02_OpenTablesTab-13,200,,Thread Group 1-3,,true,,533,417,5,5,http://localhost:8080/api/v1/category/50?store=DEFAULT&lang=en,40,0,0
1679593882123,11,S01_T02_OpenTablesTab-14,200,,Thread Group 1-3,text,true,,765,360,5,5,http://localhost:8080/api/v1/category/50?store=DEFAULT&lang=en,10,0,0
1679593882144,10,S01_T02_OpenTablesTab-15,200,,Thread Group 1-3,text,true,,531,410,5,5,http://localhost:8080/api/v1/product/1/price/,9,0,0
1679593882162,38,S01_T02_OpenTablesTab-16,200,,Thread Group 1-3,,true,,533,432,5,5,http://localhost:8080/api/v1/category/50/manufacturers/?store=DEFAULT&lang=en,38,0,0
1679593882264,7,S01_T02_OpenTablesTab-17,200,,Thread Group 1-3,text,true,,642,375,5,5,http://localhost:8080/api/v1/category/50/manufacturers/?store=DEFAULT&lang=en,7,0,0
1679593882319,118,S01_T02_OpenTablesTab-18,200,,Thread Group 1-3,,true,,533,427,5,5,http://localhost:8080/api/v1/category/50/variants/?store=DEFAULT&lang=en,118,0,0
1679593882489,31,S01_T02_OpenTablesTab-19,404,,Thread Group 1-3,text,true,,641,370,5,5,http://localhost:8080/api/v1/category/50/variants/?store=DEFAULT&lang=en,30,0,0
1679593882275,223,S01_T07_AddToCartButton,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-5,,true,,5612,1650,5,5,null,0,177,0
1679593882371,89,S01_T07_AddToCartButton-0,200,,Thread Group 1-5,,true,,533,417,5,5,http://localhost:8080/api/v1/cart/?store=DEFAULT,89,0,0
1679593882508,83,S01_T07_AddToCartButton-1,201,,Thread Group 1-5,text,true,,2273,432,5,5,http://localhost:8080/api/v1/cart/?store=DEFAULT,83,0,0
1679593882621,33,S01_T07_AddToCartButton-2,200,,Thread Group 1-5,,true,,533,429,5,5,http://localhost:8080/api/v1/cart/32758132048949bba30ca56e92ab222c?lang=en,33,0,0
1679593882657,18,S01_T07_AddToCartButton-3,200,,Thread Group 1-5,text,true,,2273,372,5,5,http://localhost:8080/api/v1/cart/32758132048949bba30ca56e92ab222c?lang=en,17,0,0
1679593881735,631,S01_T02_OpenTablesTab,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread Group 1-1,,true,,14766,7912,5,5,null,0,1161,0
1679593881735,413,Transaction Controller,200,"Number of samples in transaction : 12, number of failing samples : 0",Thread Group 1-1,,true,,10055,4707,5,5,null,0,809,0
1679593881813,8, /actuator/health/ping ,200,,Thread Group 1-1,,true,,533,397,5,5,http://localhost:8080/actuator/health/ping,8,0,0
1679593881910,6, /actuator/health/ping ,200,,Thread Group 1-1,text,true,,450,340,5,5,http://localhost:8080/actuator/health/ping,5,0,0
1679593881970,55, /api/v1/products/?&store=DEFAULT&lang=en&page=0&count=15&category=50 ,200,,Thread Group 1-1,,true,,533,444,5,5,http://localhost:8080/api/v1/products/?&store=DEFAULT&lang=en&page=0&count=15&category=50,55,0,0
1679593882084,59, /api/v1/content/boxes/headerMessage/?lang=en ,200,,Thread Group 1-1,,true,,533,420,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,59,0,0
